   1.2210000e-01  -9.0970223e+02
   1.2020000e-01  -9.1138968e+02
   1.1830000e-01  -9.1315286e+02
   1.1610000e-01  -9.1476722e+02
   1.1410000e-01  -9.1633699e+02
   1.1190000e-01  -9.1779840e+02
   1.0980000e-01  -9.1914560e+02
   1.0770000e-01  -9.2040674e+02
   1.0560000e-01  -9.2158738e+02
   1.0350000e-01  -9.2261789e+02
   1.0160000e-01  -9.2359371e+02
   9.9600000e-02  -9.2462454e+02
   9.7300000e-02  -9.2546765e+02
   9.5500000e-02  -9.2632109e+02
   9.3300000e-02  -9.2710793e+02
   9.1300000e-02  -9.2782574e+02
   8.9300000e-02  -9.2850009e+02
   8.7300000e-02  -9.2908737e+02
   8.5500000e-02  -9.2966938e+02
   8.3500000e-02  -9.3019088e+02
   8.1700000e-02  -9.3064941e+02
   8.0000000e-02  -9.3105877e+02
   7.8400000e-02  -9.3149506e+02
   7.6500000e-02  -9.3197526e+02
   7.4300000e-02  -9.3245687e+02
   7.2000000e-02  -9.3292519e+02
   6.9600000e-02  -9.3329650e+02
   6.7700000e-02  -9.3363598e+02
   6.5700000e-02  -9.3394718e+02
   6.3800000e-02  -9.3428236e+02
   6.1500000e-02  -9.3457734e+02
   5.9500000e-02  -9.3483388e+02
   5.7600000e-02  -9.3508199e+02
   5.5600000e-02  -9.3530031e+02
   5.3800000e-02  -9.3551806e+02
   5.1800000e-02  -9.3572806e+02
   4.9800000e-02  -9.3591790e+02
   4.7900000e-02  -9.3612297e+02
   4.5600000e-02  -9.3631603e+02
   4.3400000e-02  -9.3648806e+02
   4.1300000e-02  -9.3664153e+02
   3.9300000e-02  -9.3677307e+02
   3.7500000e-02  -9.3689421e+02
   3.5700000e-02  -9.3702354e+02
   3.3600000e-02  -9.3713987e+02
   3.1700000e-02  -9.3726860e+02
   2.9300000e-02  -9.3732569e+02
   2.8600000e-02  -9.3736122e+02
