   2.5110000e-01   9.1315286e+02
   2.5330000e-01   9.1476722e+02
   2.5530000e-01   9.1633699e+02
   2.5750000e-01   9.1779840e+02
   2.5960000e-01   9.1914560e+02
   2.6170000e-01   9.2040674e+02
   2.6380000e-01   9.2158738e+02
   2.6590000e-01   9.2261789e+02
   2.6780000e-01   9.2359371e+02
   2.6980000e-01   9.2462454e+02
   2.7210000e-01   9.2546765e+02
   2.7390000e-01   9.2632109e+02
   2.7610000e-01   9.2710793e+02
   2.7810000e-01   9.2782574e+02
   2.8010000e-01   9.2850009e+02
   2.8210000e-01   9.2908737e+02
   2.8390000e-01   9.2966938e+02
   2.8590000e-01   9.3019088e+02
   2.8770000e-01   9.3064941e+02
   2.8940000e-01   9.3105877e+02
   2.9100000e-01   9.3149506e+02
   2.9290000e-01   9.3197526e+02
   2.9510000e-01   9.3245687e+02
   2.9740000e-01   9.3292519e+02
   2.9980000e-01   9.3329650e+02
   3.0170000e-01   9.3363598e+02
   3.0370000e-01   9.3394718e+02
   3.0560000e-01   9.3428236e+02
   3.0790000e-01   9.3457734e+02
   3.0990000e-01   9.3483388e+02
   3.1180000e-01   9.3508199e+02
   3.1380000e-01   9.3530031e+02
   3.1560000e-01   9.3551806e+02
   3.1760000e-01   9.3572806e+02
   3.1960000e-01   9.3591790e+02
   3.2150000e-01   9.3612297e+02
   3.2380000e-01   9.3631603e+02
   3.2600000e-01   9.3648806e+02
   3.2810000e-01   9.3664153e+02
   3.3010000e-01   9.3677307e+02
   3.3190000e-01   9.3689421e+02
   3.3370000e-01   9.3702354e+02
   3.3580000e-01   9.3713987e+02
   3.3770000e-01   9.3726860e+02
   3.4010000e-01   9.3732569e+02
   3.4080000e-01   9.3736122e+02
